n,m,C,S
108,7,-2.80537050743226e-10,-4.26732730723231e-10
108,8,6.08926566034249e-10,-2.76188830273179e-10
108,9,-1.27621139642535e-09,-1.03617493837117e-09
108,10,5.72986529634902e-10,-1.30772573416018e-10
108,11,3.9819837374469e-10,-5.69574456067027e-10
108,12,-1.65685904466906e-09,-6.2412868305724e-10
108,13,6.76923053714134e-10,-1.26608065087513e-09
108,14,-6.66520858034071e-10,-7.280292672928e-10
108,15,1.29694649286604e-09,9.53754163334545e-10
108,16,-1.09266996101576e-09,-1.45629451465106e-09
108,17,3.55478817557657e-13,7.83141661675155e-10
108,18,-1.25030867541679e-09,2.62839715672504e-12
108,19,-1.04225846786186e-09,-2.55171698439075e-09
108,20,1.92593055675625e-09,-8.25506791136742e-10
108,21,1.44325095678619e-10,-2.78228788639427e-10
108,22,-1.58191246472242e-10,9.05655417902462e-10
108,23,1.12696474606509e-10,-9.70146844902502e-10
108,24,1.50760749162607e-10,1.25114661801823e-09
108,25,1.04489120927676e-09,-1.66389194733953e-09
108,26,1.43102398558414e-09,-5.32433673797509e-10
108,27,9.18980690025317e-10,2.30175190797357e-09
108,28,1.42558104296418e-09,-5.73688919969407e-10
108,29,4.11811048640591e-10,1.58794108158116e-09
108,30,-5.22970597540179e-12,9.04245335497193e-10
108,31,1.25911544885803e-09,2.0383944747415e-09
108,32,2.2747244570938e-10,2.4231815590362e-09
108,33,1.25642186178163e-09,5.21457457756403e-10
108,34,-2.41795278555932e-10,1.7019595035822e-09
108,35,1.37313257951147e-09,4.28845131038322e-10
108,36,-1.51106821655457e-09,1.77377946528979e-09
108,37,7.93301558643878e-11,3.46972670954823e-10
108,38,2.57490076545422e-10,-2.17982588577898e-09
108,39,-8.13860041918354e-11,7.27651266500194e-10
108,40,-1.52625474035805e-10,3.53081485069451e-10
108,41,1.29948861401845e-09,5.40057524065167e-10
108,42,-1.23152162045336e-10,-2.64081385874008e-10
108,43,-1.68269137539147e-09,-7.06655561453398e-10
108,44,8.48026601915551e-10,-1.12688776864806e-09
108,45,-8.69342843317265e-10,-5.27556872858595e-10
108,46,1.05382246639101e-09,2.15160316204203e-09
108,47,-6.22634639129274e-10,-2.28863161895547e-09
108,48,1.25212937508291e-10,-1.54356959406675e-10
108,49,5.84819245973744e-10,8.70208140088045e-10
108,50,-1.32213756133331e-09,-1.66807088902884e-09
108,51,1.8319824783146e-09,-2.68854619819411e-10
108,52,1.23152968821914e-09,-9.31883832476152e-10
108,53,8.26210844190278e-10,2.56266996451399e-09
108,54,-1.99989065289152e-09,-4.41737578879499e-10
108,55,1.25023590770462e-09,3.97992793359089e-10
108,56,2.68970487703875e-10,5.75244704002408e-10
108,57,-1.92819928726441e-09,8.98143378476855e-10
108,58,1.27754145871464e-09,-7.82597710980403e-11
108,59,-1.26123738470972e-09,-5.99200837974404e-10
108,60,-1.47240224611005e-10,-1.40590079132694e-10
108,61,2.27478509499238e-10,5.88771986053664e-11
108,62,-1.38073289470866e-09,-6.89555830243772e-10
108,63,-5.17941425505492e-10,3.62855713198572e-10
108,64,1.67531396612112e-10,-6.07462629555216e-11
108,65,1.42786497064752e-10,1.07699359979467e-10
108,66,-2.32038529514049e-10,-6.10763293755967e-10
108,67,-1.37723545199031e-09,1.21303892335771e-09
108,68,1.0353004881646e-09,8.80100962671303e-10
108,69,-1.54416957357077e-09,-6.71194966292215e-10
108,70,-4.54853514697872e-10,-2.01611575037975e-10
108,71,9.96311781761211e-10,-7.18485004165971e-10
108,72,-4.03280277772913e-10,-8.55488046090927e-10
108,73,4.81529116233384e-10,1.58529781332878e-10
108,74,3.92858708741147e-10,1.57467797986446e-09
108,75,-3.29993805068288e-11,1.06597460065518e-09
108,76,5.85371000467486e-10,9.3810944533724e-10
108,77,-1.72364739697587e-09,-6.72954503113272e-10
108,78,-1.080712471667e-09,-1.88337311477847e-10
108,79,1.27778093660601e-11,6.28871320158397e-10
108,80,-9.84043920524387e-10,7.42482184989663e-10
108,81,5.2436563638967e-10,-2.27022754124399e-09
108,82,1.43291355652459e-10,-6.01537819158839e-10
108,83,-5.14371293369484e-10,-7.14386776777243e-10
108,84,1.12690024902534e-09,-3.12437650211643e-10
108,85,-1.14089639403051e-10,4.28016598922339e-11
108,86,1.99093165925549e-10,-1.43021714151405e-09
108,87,-1.32118749901843e-09,2.04401014766778e-10
108,88,-1.01441541947154e-12,5.1562569521853e-10
108,89,1.72375578455708e-09,6.77326175267557e-10
108,90,1.06382056586607e-09,6.23157525006788e-10
108,91,-1.37973979910346e-09,-7.66406175990245e-10
108,92,-5.14965213173992e-10,8.59407536739832e-11
108,93,-1.40854831967457e-09,4.37683101745912e-10
108,94,-2.34136446676945e-09,-2.48929772328052e-09
108,95,5.14192728930705e-10,-4.03674102004503e-10
108,96,5.43307217528014e-11,3.29554871514659e-10
108,97,4.93444625468079e-10,-1.23998657617528e-09
108,98,-3.34419772779285e-10,1.50836467975139e-09
108,99,-2.3690959847106e-09,2.71433809974013e-11
108,100,-1.9410330770525e-09,-1.00255663405192e-09
108,101,8.53094730786852e-10,-9.49894710639447e-10
108,102,-1.83719531284727e-09,-7.19396274155876e-10
108,103,-2.47120896681311e-09,-2.24301472737549e-09
108,104,7.07637293939497e-10,-1.23543598865961e-10
108,105,-4.16811858604333e-10,2.22026968925568e-09
108,106,-1.74615436748879e-10,7.38551400930652e-10
108,107,1.66588522137836e-09,2.40694952884019e-09
108,108,-4.41203979828946e-11,-6.25158168596722e-10
109,0,-1.78229270056781e-09,0.0
109,1,2.21168747331017e-10,1.53356548203852e-09
109,2,-3.43690673626182e-10,1.97388234439178e-09
109,3,-5.23140068768578e-10,-8.45904440341501e-10
109,4,-2.82848364981761e-09,1.195241546874e-09
109,5,5.37062253251152e-10,4.17807639747847e-11
109,6,-9.76996256496887e-10,-7.86185263729691e-11
109,7,-1.50948445637552e-09,-5.30130944292693e-10
109,8,-1.52742924151029e-09,-1.46107744098548e-09
109,9,-8.7473921754366e-10,-1.67536010364358e-10
109,10,1.64250767542322e-09,-1.36202651610499e-09
109,11,9.42761425485177e-10,-1.03588265186574e-09
109,12,-1.91535122685014e-10,-2.0221835721464e-10
109,13,2.10910383368397e-09,-9.73187349655408e-10
109,14,5.8061335701134e-10,1.44842707504852e-09
109,15,-6.04418112277394e-11,6.36007174357885e-10
109,16,-1.15349711565798e-09,-5.94544674657689e-10
109,17,5.73125854944705e-10,-1.32005132431511e-09
109,18,-3.91699073496239e-10,5.69351175422006e-10
109,19,3.50894275566849e-10,-8.22439725012368e-10
109,20,1.79358179197362e-09,2.19362327371732e-10
109,21,-8.6727862462223e-10,5.64460086151351e-10
109,22,-2.39539171498231e-09,-1.76020230247048e-09
109,23,5.08442216122133e-10,1.14797726924782e-09
109,24,1.42220625932334e-09,4.37219008727157e-10
109,25,7.52646785464986e-10,1.22912680079522e-09
109,26,4.51029273256338e-10,-8.81318750792168e-10
109,27,2.23376837158883e-10,1.80001475122957e-09
109,28,6.39003581884333e-12,-1.82029195788961e-09
109,29,6.39042623659067e-11,-2.1272353650499e-11
109,30,-1.16972621218653e-09,3.75448580009926e-10
109,31,8.20585220945743e-10,-5.23071436141726e-10
109,32,-4.0161994882169e-10,1.57975814922462e-09
109,33,2.307762742937e-09,1.14974084671594e-09
109,34,-1.1000335109363e-09,9.85969979129005e-10
109,35,1.92465211355253e-10,1.44672892893062e-09
109,36,-4.78742347798267e-10,-4.34579129864274e-10
109,37,-5.24942579794744e-10,-1.66047261937879e-10
109,38,-4.26871684653164e-10,-1.91133448685368e-09
109,39,3.51905729259232e-10,1.9499552947365e-09
109,40,-6.47971297139325e-10,2.38131030043729e-09
109,41,-2.72210979157464e-09,-1.62200786213778e-09
109,42,3.0363902417391e-10,1.33056261622264e-10
109,43,4.23819683593733e-10,-2.66637719261319e-10
109,44,-3.07444559741811e-10,-5.43260264343768e-10
109,45,-4.82587759972258e-10,-1.64923726805233e-10
109,46,-2.5612775009519e-10,-6.52001461534616e-10
109,47,-7.67514935231552e-10,-1.83024332626281e-10
109,48,1.36201279514361e-09,-3.96770734941516e-10
109,49,1.51795531293874e-09,-6.27583929009981e-10
109,50,-8.71851705300258e-10,-4.21817144040842e-10
109,51,1.43608304286517e-09,1.87866763783526e-10
109,52,-7.35953437492196e-11,6.31434001579337e-10
109,53,8.53526486454469e-10,9.7192991186141e-10
109,54,-1.31483246478425e-09,-3.23382852271131e-10
109,55,1.39359265589457e-09,-1.80542812397261e-09
109,56,5.7534855356241e-10,5.89525015788458e-10
109,57,-2.06865305856292e-09,1.00449099416286e-09
109,58,1.57489151189237e-09,-3.49136229227332e-10
109,59,-2.15197613081562e-09,1.45491726798063e-09
109,60,-7.45229572444552e-10,-9.23114819644123e-10
109,61,8.81541631784737e-10,-1.13086096761588e-09
109,62,-1.29409759427248e-09,1.45241372340658e-10
109,63,-6.40244558826377e-10,7.85481389745513e-11
109,64,1.67774841846229e-10,4.81138711734181e-10
109,65,-1.00985309499457e-09,-2.99585137520069e-10
109,66,4.6313805960807e-10,-5.32890730340077e-10
109,67,1.55567769245697e-09,6.67701804067427e-10
109,68,2.38769649239287e-10,1.11039184097225e-09
109,69,-7.60660918508063e-10,7.51214902024933e-10
109,70,1.14787075491946e-10,2.35213084684057e-09
109,71,-3.30638892490686e-10,2.47548758934027e-10
109,72,-9.74948575641337e-10,8.00749037783827e-10
109,73,2.37803385040234e-09,-1.92305879478479e-09
109,74,-9.96650226275677e-10,-7.91838256105214e-10
109,75,3.85744367298317e-10,-1.60675932860116e-10
109,76,1.10677882264105e-09,4.11540331824196e-10
109,77,2.3545278453481e-09,1.55891416914063e-09
109,78,9.15400096929573e-10,1.30416433156601e-09
109,79,-2.29802696379197e-10,1.34256314046853e-09
109,80,-1.02174852909471e-09,-5.56897735754266e-10
109,81,-1.91774996637091e-09,-8.3129994666741e-10
109,82,3.09386394156585e-09,-1.20758340802107e-09
109,83,-1.40201411382206e-10,-7.16181611737698e-11
109,84,1.26900772627787e-09,1.77247318804138e-09
109,85,-6.9113387435869e-10,5.53361065190716e-10
109,86,1.75411954916393e-09,1.25091733446995e-09
109,87,6.726877794959e-10,5.36205079566138e-10
109,88,-1.08521426883295e-10,2.09657215695384e-09
109,89,-9.3342516674119e-10,-5.71694583659201e-10
109,90,-5.94883902918023e-10,-1.09561086026375e-10
109,91,-7.49255511994162e-10,-9.23257287818217e-10
109,92,-1.60005948440039e-09,-2.97792275815787e-09
109,93,-5.85476140125827e-12,-5.64343539660287e-10
109,94,-4.07695831153716e-10,-1.5333006988519e-10
109,95,-1.38347351279784e-09,2.00252085326964e-10
109,96,-1.77340855222338e-10,1.30546170230928e-09
109,97,-6.70271917551295e-11,1.0714979682521e-09
109,98,-1.74117803689486e-09,8.89481380699107e-10
109,99,2.69516225517571e-11,-2.04973265197875e-09
109,100,7.88616666843101e-10,-1.20539226317247e-09
109,101,4.23311363513808e-10,-9.49287720220793e-11
109,102,-6.08787645307954e-10,-6.2736723829657e-10
109,103,-1.01939588618333e-10,1.3558884511186e-09
109,104,1.05945936906587e-09,4.43885982725777e-10
109,105,9.82477248346996e-10,1.25050662068752e-09
109,106,6.46322888016145e-10,-1.26570735166024e-10
109,107,-8.52656485204275e-10,1.0041119362975e-09
109,108,-9.12135293402606e-10,5.15633887979013e-10
109,109,1.12857572779264e-09,-3.81409962012429e-10
110,0,-2.01381923660702e-10,0.0
110,1,4.0475356027482e-10,-8.6077687397799e-11
110,2,-7.68535691377515e-11,1.76160362129701e-09
110,3,-1.12882070249392e-09,-1.38771697662302e-09
110,4,-1.0738387060984e-09,1.73379491208811e-09
110,5,-1.46800387453294e-09,-8.12241925712289e-11
110,6,2.34978725565425e-10,2.1899855476865e-09
110,7,-1.46881917564265e-09,-9.73340598109395e-10
110,8,-9.95546040271298e-10,-5.72332446230409e-10
110,9,1.12945106636214e-09,2.12587185877149e-10
110,10,-1.09908716915209e-09,4.93269782129767e-11
110,11,8.53603352846398e-10,1.60564080870912e-09
110,12,-1.92265839308587e-10,-6.31025388751064e-10
110,13,-1.460098056564e-09,6.85091115466835e-10
110,14,2.10304519581696e-09,1.29476168273931e-09
110,15,-1.1973318885488e-09,-7.66067120375766e-10
110,16,6.73169721813486e-10,-3.37167805318228e-10
110,17,9.04524521862189e-10,-6.1803601262575e-10
110,18,-7.87456040971334e-11,1.98967413957133e-09
110,19,1.23712991214744e-09,1.08494631329578e-09
110,20,-2.77008301520943e-10,2.02528551636934e-09
110,21,-3.3654808797823e-10,1.76118228379453e-09
110,22,-8.64615032079294e-10,-8.54501015868111e-11
110,23,-1.02952777233632e-09,-7.3684747539399e-10
110,24,-1.83103597372096e-09,1.3570237427332e-09
110,25,-3.26601134084787e-10,6.91179819179725e-10
110,26,-6.6329550770107e-10,1.09865838414068e-09
110,27,-3.53206368885289e-11,-4.2543448714229e-10
110,28,-1.8653258757129e-09,-2.19860476156585e-09
110,29,7.27962140337407e-10,-1.19315693039955e-09
110,30,-1.24045108103749e-09,-6.616652886107e-10
110,31,-6.05991957825228e-10,-1.53097209484765e-09
110,32,-1.33808417742666e-09,1.74902826943867e-10
110,33,-3.49573438307727e-10,-1.62986183992119e-09
110,34,-9.48447934817556e-10,-1.98250122846978e-10
110,35,-5.28500796123144e-10,-8.68951862871043e-10
110,36,3.48843754466556e-10,-1.71091929689489e-09
110,37,-1.03331655293435e-09,-1.20873446979224e-09
110,38,1.04846842263912e-09,1.54325252235782e-09
110,39,4.36215777900585e-10,-9.12166325598807e-11
110,40,-1.24044717302124e-09,4.00830996071505e-11
110,41,-2.68596165515378e-09,-1.36585616587451e-09
110,42,7.23220329563222e-10,4.26217014236627e-10
110,43,6.42844378312599e-10,1.22689052540217e-09
110,44,-6.92553530072395e-10,1.14982811180827e-09
110,45,-4.15722237954284e-10,8.9310201048321e-10
110,46,-7.45192195458962e-10,-2.61883686237816e-09
110,47,1.64141845806494e-09,1.68874462134867e-09
110,48,1.41596456413172e-09,-7.01699445803136e-10
110,49,-6.45482543022561e-11,1.67510024973936e-09
110,50,-3.19480845433422e-10,-2.08750144450809e-10
110,51,-1.86332138121986e-10,7.66429291991176e-10
110,52,-3.57995713314466e-10,-2.66478567947794e-11
110,53,-1.10638749471246e-09,-2.25672981596031e-09
110,54,2.75387079088955e-09,-9.56721546145232e-10
110,55,2.07759746205158e-10,-9.10542386389899e-10
110,56,-1.68128125281814e-10,1.38563940193431e-09
110,57,-4.32956381813721e-10,-3.12078975194636e-10
110,58,-1.14280917412357e-09,-6.65114165532129e-10
110,59,7.23012126997754e-10,9.15224099297354e-10
110,60,6.51092521021111e-12,-1.62709547664738e-09
110,61,1.14847742592527e-09,-3.63030285916237e-10
110,62,4.6321916618992e-10,1.03226434537014e-09
110,63,-6.17991285834241e-10,-5.93203473218178e-10
110,64,-1.11787729595793e-09,-4.36014652215476e-10
110,65,-1.86292377614929e-09,1.22148161386705e-09
110,66,3.59703480644262e-10,3.06783605803528e-10
110,67,8.22023866153266e-10,-4.48055295246466e-10
110,68,6.05112421608581e-11,5.33676286028596e-10
110,69,-6.43607697688334e-10,5.03840682827193e-10
110,70,3.19102934928607e-10,-7.98130843017642e-11
110,71,-1.33377773325584e-09,4.98128007851796e-10
110,72,9.31515902591385e-10,4.94116159817245e-10
110,73,1.03352513006597e-09,-1.57623326390127e-09
110,74,-8.3784069503195e-10,5.83430647757058e-10
110,75,8.99763579857292e-10,4.71459668148161e-10
110,76,1.39784556949063e-10,-5.09068263442623e-10
110,77,1.74962460551183e-09,-2.91982757528962e-10
110,78,1.13519594022326e-10,1.21970927870527e-10
110,79,-9.93169581640883e-10,1.27752813677593e-09
110,80,1.56445869019006e-09,-3.00405202097803e-10
110,81,2.10211531811061e-09,1.39838470192723e-09
110,82,2.5277788151688e-09,1.072923287264e-10
110,83,-4.83561513148216e-10,2.50840880658263e-09
110,84,-5.31628884117535e-11,2.95530870532078e-09
110,85,-1.93106960105817e-09,-8.67680699199002e-10
110,86,-4.87347336711636e-10,-1.774301256615e-09
110,87,1.55254335164388e-09,-6.80701496041282e-10
110,88,5.02410840851064e-10,1.29654253005713e-09
110,89,3.07670887884331e-10,-1.14672660775235e-09
110,90,1.19312501748072e-09,-6.18920532536564e-10
110,91,6.72296995205275e-10,-4.83715829705539e-10
110,92,2.96094316499169e-09,-9.1376015430862e-10
110,93,1.28794224087794e-10,2.32525802223603e-09
110,94,-7.67125000761703e-10,3.78606608947941e-10
110,95,-9.182783288393e-10,4.85338282454491e-10
110,96,-1.56079690607065e-09,2.07508008871416e-09
110,97,-7.27321928797338e-10,-1.39330923606247e-09
110,98,-1.36671016409529e-10,-1.23239563655874e-09
110,99,-3.78442741278855e-11,8.31404391254703e-10
110,100,1.07105291122193e-09,-8.26622728324305e-10
110,101,2.66949779443675e-09,2.4673649836644e-09
110,102,-1.66601569766487e-10,2.19022938681772e-09
110,103,-5.93878562916292e-10,3.36987728709007e-10
110,104,1.62843086618885e-09,5.3771954388714e-10
110,105,-9.63874110493317e-10,8.09007016069164e-10
110,106,2.45181392111003e-10,-2.1949791462321e-09
110,107,3.16283014454244e-10,5.35061689579107e-10
110,108,5.96045809729716e-10,-6.74079782586477e-10
110,109,1.75879630154676e-09,-1.64539176514845e-10
110,110,-3.87136237222672e-10,6.42769269380587e-10
111,0,-1.02363274728795e-09,0.0
111,1,-6.20394006271825e-10,-3.86751318711196e-10
111,2,2.2031643298894e-09,-2.37404569049328e-10
111,3,-7.97515444372327e-10,-2.25996971470372e-09
111,4,-1.40745856238535e-10,-1.53487754212645e-10
111,5,3.88243971866704e-11,6.55020422768258e-10
111,6,1.35394969927066e-09,5.7438265339597e-10
111,7,-3.46660021521593e-10,-4.85922356735804e-11
111,8,-1.72558517597864e-10,1.24862225894776e-09
111,9,1.85675318667781e-10,2.79555808687594e-10
111,10,-2.55471986237993e-10,2.38655853365607e-09
111,11,-6.56471917040641e-10,1.3956274947223e-09
111,12,-1.12152855225358e-09,5.05892011915815e-10
111,13,-1.16937209456949e-09,7.14647022305184e-10
111,14,-6.56371762831599e-11,-1.73527369951654e-09
111,15,1.49144921356264e-10,-9.01005180614027e-10
111,16,1.86634392453178e-09,-6.32663984075265e-10
111,17,3.23038661305333e-10,-3.0884600886397e-10
111,18,9.19241048356058e-10,1.41349528104717e-09
111,19,-7.93197429920934e-10,5.54017621198003e-10
111,20,-1.32657378861047e-09,1.28379965835038e-09
111,21,-1.42110589643042e-09,4.91624349119098e-10
111,22,3.72638129382981e-10,1.12073933686348e-10
111,23,-2.69541023581611e-10,2.34327261367964e-09
111,24,-1.39063666230465e-09,3.05395312101537e-10
111,25,-1.33009108535133e-09,2.58224589806744e-10
111,26,-1.57930698104354e-09,5.49357904525149e-10
111,27,-1.40728629034131e-09,-1.56834466450156e-09
111,28,-1.614088683725e-09,-1.34423613729975e-10
111,29,2.64157035167326e-10,-1.03022620065606e-09
111,30,-1.93290769780784e-09,-7.04255980158134e-10
111,31,-2.16134532125899e-09,-1.50754158350326e-09
111,32,-1.34903006280045e-09,-1.36756960982265e-09
111,33,-1.86455422391183e-09,-9.2906541153021e-10
111,34,-2.43967695127946e-10,-9.88126570910609e-10
111,35,-1.85139146815773e-09,-1.35830953359015e-09
111,36,8.34002608742117e-10,-1.43861696736114e-09
111,37,-1.00559319428375e-09,-1.2522379037426e-09
111,38,1.53558711561704e-09,9.03885993012152e-10
111,39,2.1323461216796e-11,-1.05915753083279e-09
111,40,-4.50645521621906e-10,6.8254619934797e-10
111,41,-4.20463925426299e-10,-9.1461556226698e-10
111,42,7.80498382415419e-10,-1.43808216263672e-09
111,43,8.22029066246106e-11,1.98186078020073e-09
111,44,7.68130626543014e-11,-1.34373077525324e-09
111,45,-5.35128572038638e-10,1.42847330556833e-10
111,46,1.28866858809649e-10,-3.76983911252866e-10
111,47,2.04869268653259e-09,1.36303571576705e-09
111,48,-2.86053378087602e-10,1.48856634785883e-09
111,49,5.04498150105381e-10,5.62789560194843e-10
111,50,-3.02676047774275e-10,-4.06559397589205e-10
111,51,3.35200702985864e-10,-7.92775451495728e-10
111,52,5.09596355248262e-10,1.20645104927565e-09
111,53,-7.83537403897936e-10,-1.43262705079156e-10
111,54,1.857410423901e-09,-1.26885136914189e-09
111,55,-4.77175438271175e-10,1.32068135391007e-09
111,56,-7.08033699639374e-10,1.01338034350764e-09
111,57,-8.25041773664157e-10,-2.11544535828838e-09
111,58,6.70115089744849e-10,-4.99880159336271e-10
111,59,9.07626352915469e-10,7.98691691566811e-11
111,60,-4.46381338637449e-10,-1.13342073017829e-09
111,61,1.40106502788903e-09,1.24902923169307e-10
111,62,2.70893600943591e-10,4.08046262170777e-10
111,63,-8.32509726901752e-11,-1.20593147800981e-09
